,Latitude,Longitude,MedInc,cluster
18433,37.26,-121.85,6.8194,0
15980,37.76,-122.46,6.1636,0
17836,37.41,-121.86,6.5004,0
13788,34.59,-117.37,2.3832,3
10116,33.94,-117.93,4.225,1
6379,34.17,-118.05,5.0482,1
19644,37.52,-120.8,3.9286,5
17947,37.33,-121.96,4.0667,0
3876,34.22,-118.51,4.3462,1
1075,39.75,-121.82,3.2016,5
9307,37.98,-122.52,2.8903,5
3936,34.22,-118.57,4.1359,1
11725,39.27,-120.04,4.1364,5
19871,36.34,-119.29,1.2634,3
17491,34.43,-119.83,2.1417,3
7141,34.03,-118.13,3.0212,3
11224,33.81,-117.94,3.256,3
4207,34.11,-118.25,3.015,3
6713,34.13,-118.18,7.9213,2
9747,36.7,-121.54,3.525,5
9644,37.07,-120.87,3.6331,5
2149,36.77,-119.77,1.2176,5
8511,33.9,-118.31,3.4792,1
19387,37.76,-120.86,3.0917,5
10114,33.94,-117.94,2.2156,3
9485,39.32,-123.11,3.3431,5
74,37.81,-122.29,2.483,5
16606,35.62,-120.67,3.8661,0
20496,34.28,-118.7,4.4964,1
7339,33.97,-118.16,2.3068,3
13683,34.14,-117.24,3.016,3
15267,33.04,-117.29,4.7333,1
10321,33.86,-117.78,6.1504,2
20051,35.99,-119.28,1.7372,3
15126,32.86,-116.84,3.2516,3
17670,37.3,-121.87,2.3293,5
18809,40.88,-121.65,3.0179,5
19297,38.37,-122.8,4.1731,0
2509,36.84,-120.69,2.2083,5
7281,33.98,-118.25,1.7929,3
9244,36.98,-120.05,2.5288,5
14994,32.72,-117.04,4.0813,1
17169,37.43,-122.24,7.652,0
4067,34.15,-118.47,8.2269,2
9648,37.08,-120.79,2.9063,5
14381,32.74,-117.25,2.9904,3
18452,37.24,-121.78,6.0062,0
11434,33.65,-117.97,5.3674,1
3145,35.04,-118.15,2.16,3
14457,32.82,-117.27,4.1793,1
16791,37.67,-122.45,4.7813,0
15539,33.11,-117.11,2.2875,3
11600,33.78,-118.08,5.5767,1
20088,38.04,-120.25,2.5562,5
5131,33.98,-118.27,2.125,3
7926,33.84,-118.09,4.54,1
18964,38.27,-122.03,2.7284,5
18530,36.98,-122.01,2.5954,5
540,37.77,-122.28,2.9688,5
4235,34.11,-118.31,5.8659,2
5507,33.99,-118.43,4.875,1
19859,36.34,-119.29,2.0227,3
11857,40.17,-120.94,2.2132,5
15431,33.2,-117.24,2.5119,3
15661,37.78,-122.42,0.8543,5
11560,33.76,-117.99,3.369,3
754,37.67,-122.04,6.0501,0
20260,34.21,-119.18,3.8625,1
17394,34.96,-120.44,1.899,3
2542,40.8,-124.17,1.8529,5
6073,34.07,-117.85,11.1077,4
14935,32.64,-117.0,4.9792,1
13674,34.05,-117.27,3.1607,3
5218,33.95,-118.24,1.35,3
13655,34.04,-117.31,3.39,1
16738,37.71,-122.42,3.6827,5
237,37.79,-122.2,2.619,5
4271,34.1,-118.33,2.0888,3
5875,34.18,-118.34,3.8668,1
6657,34.15,-118.12,2.1763,3
100,37.81,-122.25,2.4912,5
16836,37.6,-122.49,4.0795,0
18917,38.04,-122.15,2.6466,5
16550,37.82,-121.23,4.6821,0
13132,38.46,-121.48,4.0516,5
5362,34.03,-118.41,5.1637,1
4766,34.03,-118.36,2.1078,3
7503,33.92,-118.27,1.9185,3
16145,37.78,-122.47,3.1989,5
8793,33.79,-118.39,10.898,4
19945,36.21,-119.36,2.4032,3
1308,37.99,-121.83,4.7566,0
1582,37.86,-122.0,10.7372,4
18724,40.6,-122.33,3.8103,5
2431,36.64,-119.59,3.0521,5
1044,38.42,-120.72,3.0465,5
18223,37.41,-122.08,4.6875,0
9749,36.69,-121.62,2.2667,5
5009,34.02,-118.33,3.5,1
18890,38.12,-122.23,4.2308,0
1487,37.96,-122.03,2.1083,5
7633,33.84,-118.29,5.061,1
20343,34.23,-119.06,5.2742,1
10931,33.74,-117.91,2.9926,3
16927,37.58,-122.33,2.7474,5
10307,33.9,-117.82,7.5744,2
5795,34.14,-118.23,2.9167,3
5491,33.97,-118.46,3.8698,1
17377,34.96,-120.43,1.0349,3
618,37.73,-122.15,2.8355,5
3799,34.16,-118.36,5.1423,1
11797,38.97,-121.31,2.7083,5
13858,34.49,-117.27,4.7361,1
11588,33.78,-118.01,5.9357,2
1600,37.89,-122.12,4.125,0
17166,37.4,-122.22,15.0001,4
1849,37.91,-122.28,7.3089,0
9807,36.59,-121.93,5.0621,0
1752,37.96,-122.34,2.1991,5
16532,37.81,-121.19,2.7321,5
2040,36.73,-119.67,4.9196,0
2083,36.75,-119.8,1.7298,5
7965,33.86,-118.19,2.7045,3
15696,37.79,-122.45,1.4804,5
546,37.77,-122.27,4.1667,0
6199,34.08,-117.88,2.7763,3
17882,37.4,-122.01,3.1439,5
18905,38.12,-122.27,2.7375,5
1356,38.02,-121.92,4.2067,0
5147,33.97,-118.26,1.5326,3
17880,37.4,-122.0,3.6619,5
8867,34.06,-118.4,4.1455,1
10737,33.61,-117.91,4.8,1
15684,37.8,-122.43,4.5399,0
18883,38.1,-122.25,2.5042,5
12191,33.67,-117.38,3.375,1
10694,33.62,-117.74,3.4706,1
6014,34.07,-117.79,3.7583,1
7169,34.06,-118.18,0.8941,3
175,37.8,-122.24,2.1563,5
20173,34.29,-119.17,5.2953,1
2208,36.81,-119.87,4.6726,0
19200,38.44,-122.7,3.2935,5
18338,37.44,-122.15,6.1655,0
3787,34.17,-118.37,2.3784,3
12546,38.54,-121.5,3.7344,5
10417,33.53,-117.65,10.49,2
16477,38.13,-121.26,2.0875,5
15095,32.81,-116.95,3.1106,3
9318,37.98,-122.49,6.4271,0
19339,38.54,-122.79,3.7768,5
20165,34.45,-119.29,2.6893,3
19539,37.65,-120.96,2.4485,5
2441,36.57,-119.6,1.8333,5
13291,34.07,-117.66,2.587,3
1322,38.02,-121.87,2.7083,5
1603,37.88,-122.14,6.2275,0
12402,33.72,-116.26,3.1086,3
9945,38.37,-122.39,6.8,0
8014,33.84,-118.1,4.7222,1
10944,33.74,-117.87,2.7632,3
4065,34.15,-118.47,4.642,1
1294,38.01,-121.77,3.9861,5
2000,36.74,-119.78,2.5045,5
19829,36.56,-119.38,2.6906,5
2063,36.59,-119.73,3.3438,5
12263,33.79,-116.89,2.0577,3
1507,37.93,-122.05,4.45,0
15170,33.01,-117.07,3.1187,3
1559,37.79,-121.97,6.7857,0
15739,37.78,-122.43,1.077,5
5577,33.84,-118.3,4.9196,1
13130,38.26,-121.32,4.1179,5
14293,32.73,-117.13,2.1513,3
10688,33.62,-117.72,3.1679,3
13950,34.24,-117.07,3.9375,1
13282,34.08,-117.68,3.0978,3
18362,37.35,-122.15,12.9792,4
5611,33.79,-118.27,2.1447,3
14598,32.81,-117.18,3.1032,3
5335,34.04,-118.46,3.6976,1
9546,37.38,-120.71,2.6923,5
20272,34.19,-119.23,6.4522,2
4141,34.13,-118.19,3.1287,3
7938,33.86,-118.11,5.3889,1
16468,38.12,-121.27,2.5587,5
3549,34.22,-118.63,6.5146,2
13036,38.68,-121.17,3.0,5
12915,38.61,-121.31,6.6238,0
6016,34.06,-117.78,2.4464,3
6906,34.04,-118.13,4.3646,1
15005,32.75,-117.05,2.7014,3
12224,33.68,-116.95,4.4792,1
6720,34.12,-118.13,10.7397,4
1235,38.25,-120.34,2.9821,5
17362,34.87,-120.41,4.9028,1
14603,32.8,-117.16,2.5,3
10643,33.56,-117.79,7.866,2
19529,37.65,-120.98,7.3841,0
12949,38.64,-121.28,3.6298,5
2251,36.8,-119.81,6.1575,0
9217,37.11,-120.26,1.2794,5
3670,34.23,-118.4,4.1181,1
14640,32.79,-117.2,4.7788,1
9793,36.54,-121.82,5.5469,0
13435,34.1,-117.44,2.075,3
20449,34.28,-118.88,4.0474,1
8505,33.88,-118.3,3.7375,1
8828,34.09,-118.36,2.5812,3
14982,32.72,-116.99,4.775,1
9909,38.31,-122.3,3.455,5
18849,41.41,-122.39,1.7448,5
947,37.72,-121.92,5.347,0
11689,33.87,-117.99,3.1205,3
6985,33.97,-118.03,4.8152,1
17164,37.37,-122.22,5.1831,0
2970,35.35,-119.08,7.1837,2
14401,32.79,-117.25,2.375,3
15085,32.82,-116.92,5.0118,1
3885,34.21,-118.52,5.1265,1
20252,34.22,-119.19,3.125,3
18194,37.38,-122.02,3.2574,5
12963,38.71,-121.32,4.5245,0
16556,37.8,-121.29,3.7292,5
11910,33.96,-117.41,3.864,1
6697,34.14,-118.11,6.0948,2
13205,34.05,-117.7,4.7357,1
13924,34.19,-114.31,1.4936,3
17942,37.34,-121.94,5.0175,0
11079,33.81,-117.84,4.0324,1
18521,36.97,-122.05,3.6797,5
7131,34.02,-118.12,3.0529,3
6058,34.01,-117.83,5.0111,1
1840,37.91,-122.29,5.1691,0
12210,33.62,-116.96,4.2917,1
1564,37.74,-121.92,12.5915,4
3673,34.22,-118.39,3.695,1
20083,38.03,-120.28,3.6838,5
4311,34.09,-118.32,1.879,3
4698,34.08,-118.38,3.3989,3
10750,33.61,-117.89,6.3017,2
3320,38.99,-122.83,1.6833,5
5192,33.93,-118.26,1.1326,3
10464,33.49,-117.73,10.3983,2
4468,34.09,-118.16,2.375,3
12446,33.82,-114.98,3.2097,3
4773,34.03,-118.34,1.6581,3
6575,34.22,-118.18,5.9845,2
16995,37.54,-122.26,9.1415,4
4709,34.06,-118.35,5.3819,1
847,37.59,-122.07,4.6211,0
13793,34.47,-117.54,3.2277,3
838,37.61,-122.08,5.0406,0
8740,33.81,-118.31,4.3056,1
11125,33.84,-117.91,2.9583,3
7532,33.92,-118.22,1.9957,3
17291,34.4,-119.63,6.0069,2
7759,33.91,-118.14,4.475,1
4597,34.05,-118.28,1.3,3
9609,37.3,-120.5,1.76,5
5785,34.16,-118.25,3.9054,1
20573,38.56,-122.05,5.678999999999999,0
18855,41.21,-122.34,2.0375,5
20005,36.13,-119.13,2.0586,3
604,37.69,-122.08,3.3021,5
18682,37.0,-121.79,4.8021,0
10270,33.87,-117.87,4.6563,1
18110,37.31,-122.03,3.375,5
7225,34.02,-118.15,2.7022,3
2311,36.87,-119.75,5.0941,0
13075,38.59,-121.29,3.6563,5
12535,38.56,-121.51,1.0649,5
15628,37.8,-122.4,4.2015,0
14556,32.98,-117.24,7.6348,2
1982,38.67,-120.81,3.0565,5
12658,38.51,-121.44,2.214,5
8391,33.98,-118.36,2.7712,3
8677,33.88,-118.32,5.5538,1
11462,33.67,-117.99,4.625,1
12916,38.64,-121.3,4.0833,5
5728,34.18,-118.21,12.1579,4
2823,35.42,-119.08,5.5261,1
4551,34.05,-118.24,0.8288,3
5336,34.04,-118.46,3.1235,3
11437,33.65,-117.96,7.8453,2
4453,34.1,-118.17,3.1146,3
8186,33.79,-118.1,5.1805,1
12093,33.76,-117.4,4.4875,1
11353,33.75,-117.92,3.0625,3
3749,34.18,-118.38,3.0061,3
10394,33.54,-117.67,4.7981,1
14507,32.89,-117.21,3.3176,1
8001,33.85,-118.13,3.55,1
18693,36.93,-121.67,2.1875,5
10986,33.75,-117.83,3.4152,1
11574,33.76,-118.0,3.0263,3
17188,37.39,-122.33,6.2263,0
9079,34.76,-118.28,4.7875,1
524,37.77,-122.23,3.3214,5
19294,38.4,-122.84,3.6696,5
9139,34.5,-118.26,4.7778,1
8450,33.91,-118.35,3.5234,1
18451,37.23,-121.81,6.4664,0
18982,38.26,-122.01,4.5987,0
16119,37.78,-122.46,2.9293,5
122,37.85,-122.23,6.3434,0
4366,34.1,-118.27,6.4459,2
13322,34.06,-117.65,2.25,3
14102,32.75,-117.1,1.6444,3
2302,36.83,-119.78,4.2153,0
7397,33.96,-118.23,1.6597,3
11609,33.78,-118.05,6.0,2
17943,37.34,-121.95,3.1702,5
5820,34.12,-118.25,2.4856,3
9197,37.09,-119.65,3.55,5
11652,33.85,-118.04,7.5057,2
19528,37.64,-120.97,2.0833,5
19006,38.32,-121.98,10.2264,4
8880,34.04,-118.49,4.8125,1
3055,35.6,-119.33,1.4619,3
3566,34.23,-118.58,4.1023,1
48,37.82,-122.26,0.9506,5
10324,33.8,-117.77,9.8074,2
501,37.85,-122.27,2.2841,5
3185,36.3,-119.79,4.3438,0
14651,32.81,-117.15,3.1458,3
229,37.79,-122.19,2.9844,5
18712,40.61,-122.45,2.3289,5
12193,33.64,-117.35,2.5395,3
2824,35.42,-119.07,2.6812,3
8772,33.8,-118.34,5.0951,1
18376,37.21,-121.89,8.4262,0
3007,35.24,-119.01,3.125,3
17819,37.39,-121.9,1.7361,5
12779,38.65,-121.42,2.0980000000000003,5
17723,37.33,-121.79,6.6633,0
4305,34.09,-118.3,2.0307,3
20190,34.26,-119.17,6.1885,2
1074,39.75,-121.82,3.0253,5
10942,33.74,-117.88,3.1691,3
18811,40.92,-121.63,2.2337,5
14032,32.74,-117.15,3.0259,3
7653,33.83,-118.27,3.1667,3
7210,34.03,-118.17,2.2902,3
12568,38.54,-121.42,2.925,5
2944,35.32,-118.95,3.2738,3
13513,34.12,-117.33,2.0391,3
10910,33.74,-117.85,2.1992,3
16207,37.94,-121.31,1.9531,5
17887,37.39,-121.95,5.4228,0
8638,33.88,-118.41,7.0842,2
10362,33.62,-117.7,3.7361,1
4433,34.07,-118.2,1.9937,3
17679,37.32,-121.84,4.3419,0
4161,34.11,-118.18,2.3984,3
3117,35.55,-117.68,5.5551,1
18173,37.36,-122.01,6.6329,0
6878,34.07,-118.09,3.175,3
17914,37.36,-121.99,4.6761,0
10260,33.89,-117.85,5.9639,2
11232,33.82,-117.96,3.63,1
5322,34.05,-118.43,3.9673,1
15605,32.8,-116.8,6.1481,2
14687,32.9,-117.04,9.2858,2
2419,36.59,-119.45,1.6875,5
19373,37.81,-120.9,3.7031,5
17776,37.38,-121.84,3.5625,5
7170,34.06,-118.19,2.3125,3
13059,38.6,-121.28,3.1654,5
15853,37.74,-122.43,5.3292,0
15266,33.04,-117.27,3.55,1
1017,37.67,-121.78,5.2649,0
14132,32.76,-117.07,2.3886,3
12469,38.57,-121.45,3.5313,5
8540,33.89,-118.36,3.1325,3
7743,33.93,-118.15,3.7614,1
1928,38.67,-121.08,6.843999999999999,0
19268,38.43,-122.74,3.0341,5
350,37.75,-122.17,1.4375,5
17873,37.44,-121.97,4.5179,0
223,37.8,-122.2,4.7721,0
6030,34.07,-117.75,1.6006,3
19997,36.16,-119.35,2.3882,3
19960,36.23,-119.25,3.4306,3
9179,34.37,-118.54,7.6059,2
20629,39.12,-121.39,2.0943,5
2500,36.75,-120.38,1.9056,5
19678,39.16,-121.62,2.4556,5
3258,39.42,-122.89,0.4999,5
564,37.75,-122.24,4.8711,0
9774,36.32,-121.26,2.3,5
10367,33.65,-117.65,5.5779,1
8089,33.81,-118.21,3.3214,3
18107,37.31,-122.01,6.3702,0
15912,37.74,-122.41,4.1552,0
3385,34.24,-118.28,5.6184,1
3933,34.2,-118.58,5.015,1
7959,33.88,-118.18,4.7361,1
2707,32.87,-115.49,3.3583,1
2790,37.36,-118.4,1.9722,3
3446,34.25,-118.41,3.2284,3
19243,38.5,-122.79,3.75,5
3535,34.27,-118.55,8.1356,2
10920,33.73,-117.89,3.0824,3
16626,35.37,-120.89,1.65,5
16249,37.99,-121.29,1.6944,5
11931,33.95,-117.39,3.7109,1
20455,34.27,-118.77,2.7137,3
19520,37.64,-120.99,2.7538,5
7525,33.91,-118.24,1.7158,3
821,37.63,-122.06,3.8625,5
10255,33.88,-117.87,3.5667,1
19110,38.23,-122.64,3.0769,5
8278,33.78,-118.16,1.6955,3
8273,33.77,-118.16,2.875,3
16810,37.65,-122.41,3.5039,5
19914,36.31,-119.29,3.0972,3
10889,33.7,-117.9,4.5757,1
9023,34.14,-118.82,6.9935,2
12766,38.62,-121.42,2.0786,5
12018,33.92,-117.5,4.55,1
7645,33.81,-118.27,3.9286,1
15884,37.73,-122.4,3.4472,5
17143,37.45,-122.18,4.0,0
2833,35.39,-119.02,1.3527,3
11238,33.82,-117.96,3.707,1
10372,33.63,-117.65,8.4471,2
7406,33.96,-118.22,2.5966,3
15734,37.78,-122.44,3.1607,5
19715,39.28,-121.64,1.8095,5
8240,33.77,-118.19,1.6178,3
11940,33.94,-117.41,2.4435,3
13538,34.15,-117.3,2.4107,3
3932,34.2,-118.59,5.2149,1
9979,38.68,-122.27,3.1563,5
13572,34.14,-117.28,2.3947,3
7768,33.91,-118.09,3.7969,1
17940,37.33,-121.94,3.6818,5
4095,34.15,-118.4,5.0754,1
2689,32.97,-115.53,1.5217,3
1189,39.43,-121.52,2.3566,5
9285,38.09,-122.56,4.1705,0
4845,34.03,-118.31,2.8295,3
5210,33.92,-118.28,1.5114,3
3990,34.19,-118.66,7.642,2
8060,33.85,-118.2,2.4844,3
10565,33.72,-117.76,4.3636,1
5676,33.71,-118.29,3.7596,1
1574,37.83,-122.03,9.8708,4
10950,33.75,-117.86,3.5972,1
16860,37.63,-122.43,3.5214,5
6065,33.97,-117.83,7.0329,2
2785,37.39,-118.6,3.2132,5
15969,37.71,-122.41,3.4773,5
14610,32.8,-117.18,5.5454,1
15365,33.34,-117.19,6.1009,2
14406,32.77,-117.25,3.18,3
3880,34.21,-118.51,4.7,1
16829,37.61,-122.47,5.4364,0
15465,33.18,-117.22,3.3444,1
13642,34.06,-117.33,1.0469,3
4934,34.0,-118.27,1.852,3
15722,37.78,-122.46,5.2806,0
19820,36.47,-119.37,2.3438,3
11975,33.99,-117.43,4.566,1
7746,33.93,-118.15,3.3411,3
15870,37.76,-122.41,3.0865,5
5235,33.94,-118.23,2.1607,3
3945,34.21,-118.62,6.1074,2
10121,33.93,-117.93,2.8,3
2164,36.77,-119.82,2.9081,5
2886,35.38,-118.98,0.8639,3
10109,33.92,-117.94,4.6696,1
8714,33.85,-118.36,6.1133,2
8708,33.86,-118.36,5.7422,2
18280,37.34,-122.07,10.1007,4
13424,34.15,-117.4,4.7909,1
5666,33.72,-118.29,3.1932,3
172,37.8,-122.25,2.2303,5
639,37.72,-122.15,3.375,5
13824,34.49,-117.17,2.0136,3
15615,37.81,-122.41,1.8981,5
19270,38.45,-122.76,3.6292,5
13899,34.52,-116.73,1.0568,3
5065,33.99,-118.29,1.9375,3
9335,38.03,-122.7,4.1379,0
1548,37.75,-121.94,6.2781,0
7435,33.95,-118.19,3.2768,3
8684,33.87,-118.31,4.7543,1
10932,33.73,-117.91,4.7639,1
10024,39.22,-121.24,2.2917,5
1036,38.43,-120.79,3.9107,5
17316,34.63,-120.2,4.4519,1
11878,33.99,-117.38,2.7054,3
8919,34.02,-118.47,2.0745,3
19672,37.52,-120.84,3.7065,5
12729,38.61,-121.36,5.0492,0
15269,33.07,-117.3,6.4247,2
8418,33.93,-118.34,2.8304,3
9026,34.07,-118.86,8.0144,2
2486,36.15,-120.37,4.381,0
9322,37.97,-122.54,5.6263,0
9582,37.32,-120.49,3.0263,5
16015,37.73,-122.46,7.8476,0
10713,33.66,-117.84,4.5833,1
12282,33.99,-116.79,1.4688,3
18226,37.41,-122.09,2.8203,5
14557,32.96,-117.21,8.4355,2
8257,33.77,-118.17,2.2808,3
12467,38.58,-121.44,3.0208,5
19707,39.15,-121.68,4.3833,0
18736,40.52,-122.37,3.7896,5
2024,36.71,-119.78,1.3587,5
1872,38.94,-119.93,2.4917,5
354,37.76,-122.17,1.8426,5
5360,34.04,-118.41,10.9805,4
15157,32.99,-117.06,6.2683,2
5904,34.29,-118.43,3.1212,3
12954,38.68,-121.28,2.6016,5
1164,39.51,-121.55,0.8024,5
18630,37.04,-121.93,5.8642,0
19375,37.73,-120.86,3.1136,5
3395,34.26,-118.3,4.1964,1
16592,37.73,-121.43,2.9955,5
12760,38.62,-121.39,1.8176,5
16259,37.97,-121.26,3.0352,5
3127,35.12,-118.01,3.3889,3
9694,36.68,-121.63,2.1766,5
8501,33.88,-118.29,3.3281,3
15838,37.75,-122.43,3.5114,5
9383,37.91,-122.5,5.4851,0
19326,38.5,-122.94,2.6316,5
7160,34.04,-118.16,1.3971,3
10563,33.72,-117.76,7.9739,2
4354,34.1,-118.39,8.943999999999999,2
16869,37.61,-122.41,5.7398,0
20032,36.07,-119.03,2.4167,3
3587,34.22,-118.54,3.6187,1
13470,34.08,-117.37,2.9554,3
19164,38.34,-122.69,3.2857,5
12564,38.54,-121.43,3.15,5
10962,33.78,-117.88,3.5972,1
13004,38.67,-121.27,3.8906,5
18614,37.06,-122.07,3.8625,5
10185,33.87,-117.95,4.285,1
18523,36.98,-122.06,4.2254,0
324,37.73,-122.19,2.1538,5
7890,33.88,-118.07,5.747999999999999,2
5171,33.94,-118.28,1.5714,3
5648,33.74,-118.29,2.2188,3
6743,34.12,-118.07,4.1136,1
7398,33.96,-118.24,1.7778,3
3209,36.33,-119.61,3.0139,5
11267,33.8,-117.97,5.4631,1
12097,33.89,-117.28,2.5379,3
18798,40.95,-122.07,3.0299,5
15593,33.07,-116.26,1.9875,3
4752,34.04,-118.32,2.3526,3
8879,34.04,-118.5,8.3839,2
11356,33.74,-117.93,3.1403,3
2379,36.72,-119.55,2.1515,5
17283,34.41,-119.72,4.9044,1
15601,32.84,-116.79,3.5769,1
12361,33.84,-116.48,1.7204,3
8021,33.84,-118.11,5.5581,1
16712,35.02,-120.48,2.9798,3
6658,34.15,-118.12,3.0119,3
19093,38.25,-122.61,5.2452,0
8177,33.8,-118.09,4.4831,1
11620,33.84,-118.05,6.983,2
7857,33.89,-118.13,2.8906,3
4421,34.07,-118.26,2.7625,3
1101,39.82,-121.68,3.5189,5
16236,37.97,-121.29,1.7794,5
18750,40.71,-122.4,2.1458,5
8609,33.86,-118.36,5.5456,1
8061,33.84,-118.2,2.7813,3
3250,35.99,-119.96,2.0976,3
12601,38.53,-121.48,1.9837,5
12332,33.94,-116.47,3.2578,3
3557,34.24,-118.56,8.1714,2
709,37.68,-122.06,3.1796,5
118,37.84,-122.23,5.8596,0
10214,33.87,-117.9,2.9861,3
4598,34.05,-118.28,1.4801,3
2042,36.74,-119.69,3.5128,5
7419,33.96,-118.2,2.3221,3
6130,34.07,-117.99,3.4327,1
13536,34.15,-117.31,3.3281,3
317,37.76,-122.2,1.4097,5
14690,32.8,-117.09,4.7188,1
5315,34.06,-118.43,7.4219,2
17547,37.34,-121.88,2.6312,5
13419,34.04,-117.5,5.1647,1
14978,32.71,-116.99,3.8904,1
6606,34.19,-118.13,4.0714,1
12873,38.67,-121.36,2.3683,5
19580,37.64,-120.82,2.69,5
5003,34.02,-118.32,4.2554,1
6523,34.06,-118.04,2.1383,3
9573,37.35,-120.6,3.2955,5
14324,32.72,-117.15,1.2292,3
4273,34.09,-118.32,1.6331,3
5739,34.16,-118.24,6.6603,2
18981,38.25,-121.98,4.9103,0
5470,33.99,-118.47,2.975,3
5816,34.13,-118.25,2.5417,3
16771,37.69,-122.47,4.875,0
87,37.81,-122.27,0.76,5
7630,33.83,-118.28,3.4712,1
4163,34.11,-118.19,3.4227,1
3382,34.25,-118.27,4.6635,1
10917,33.74,-117.86,3.425,1
13180,33.97,-117.74,5.6501,1
403,37.9,-122.26,7.8864,0
4911,34.01,-118.27,1.2206,3
11542,33.75,-118.02,5.7157,2
11422,33.71,-117.98,5.6825,2
9365,37.94,-122.54,5.1834,0
2765,32.69,-115.9,1.5417,3
6378,34.17,-118.06,7.2419,2
2241,36.83,-119.81,5.6445,0
15687,37.79,-122.43,3.8068,5
3483,34.3,-118.45,3.4812,1
20012,36.02,-119.08,1.9439,3
3539,34.25,-118.52,4.6625,1
6310,34.04,-118.02,5.065,1
9219,37.12,-120.27,1.9464,5
10397,33.56,-117.67,4.6863,1
15197,32.91,-117.09,7.0546,2
5517,33.97,-118.38,7.4897,2
2436,36.58,-119.6,2.8287,5
4689,34.07,-118.36,2.3375,3
2594,40.88,-124.06,2.5667,5
19618,37.52,-121.14,3.1645,5
9470,39.44,-123.79,3.2171,5
18291,37.37,-122.12,8.9021,0
6856,34.06,-118.16,6.1509,2
16513,37.81,-121.22,3.6378,5
16643,35.32,-120.65,1.0298,3
6654,34.16,-118.12,2.8631,3
13349,34.02,-117.64,4.0611,1
1425,37.97,-122.04,2.3152,5
5027,33.99,-118.34,3.1731,3
5281,34.05,-118.49,15.0001,4
19368,38.38,-122.93,3.9336,5
1502,37.95,-122.04,4.7188,0
11061,33.78,-117.87,3.7454,1
9799,36.54,-121.92,3.9792,0
10667,33.55,-117.88,10.1275,2
15391,33.26,-116.98,4.7647,1
19875,36.33,-119.29,0.7445,3
678,37.69,-122.15,4.0109,0
6673,34.15,-118.11,3.6474,1
5851,34.18,-118.32,3.4,3
7194,34.04,-118.19,2.1774,3
10095,33.93,-117.94,4.0833,1
13457,34.11,-117.38,3.3066,3
14792,32.57,-117.11,3.3371,1
12390,33.74,-116.44,7.9885,2
5053,34.01,-118.34,1.6187,3
15894,37.73,-122.39,2.8603,5
1850,41.8,-124.17,3.7557,5
6522,34.06,-118.03,2.4875,3
1070,39.75,-121.84,1.7284,5
16692,35.12,-120.61,2.9821,3
6784,34.11,-118.17,4.9676,1
10672,33.61,-117.85,7.5674,2
2772,33.3,-115.96,1.125,3
3392,34.28,-118.31,5.1145,1
1099,39.59,-121.9,3.0625,5
7378,33.97,-118.24,2.0819,3
11034,33.78,-117.82,6.58,2
1749,37.96,-122.32,4.0417,0
418,37.89,-122.25,6.1593,0
16449,38.14,-121.27,2.125,5
5819,34.13,-118.25,2.2244,3
15498,33.1,-117.23,7.745,2
10139,33.92,-117.89,3.4954,1
17697,37.28,-121.83,3.9009,5
10491,33.51,-117.68,6.323,2
18503,37.18,-122.03,6.0622,0
19051,38.43,-121.81,3.9286,5
20430,34.21,-118.84,5.2361,1
8400,33.95,-118.37,4.125,1
14498,32.86,-117.23,5.2326,1
16601,35.64,-120.69,2.0076,5
11978,33.99,-117.49,4.84,1
14393,32.75,-117.24,2.3042,3
4893,34.02,-118.25,2.3304,3
8720,33.83,-118.35,6.1187,2
17228,34.45,-119.74,6.0597,2
8971,34.01,-118.4,5.7405,2
722,37.68,-122.1,3.0962,5
5176,33.95,-118.27,2.3056,3
10153,33.9,-117.9,6.9399,2
1860,41.92,-124.16,2.1336,5
19074,38.3,-122.49,3.3571,5
1687,37.99,-122.27,5.8899,0
8498,33.89,-118.29,2.7428,3
19704,39.11,-121.64,3.3793,5
1992,36.72,-119.81,1.5833,5
10524,33.56,-117.7,6.9343,2
16697,35.12,-120.62,2.655,3
16834,37.59,-122.55,4.1827,0
15468,33.18,-117.19,4.1128,1
14881,32.63,-117.06,4.125,1
6117,34.12,-117.9,3.3322,3
3459,34.3,-118.44,3.4,3
19449,37.68,-121.03,2.6567,5
6567,34.2,-118.15,3.7932,1
19470,37.67,-120.99,2.1518,5
5670,33.73,-118.31,4.1812,1
9296,38.03,-122.55,6.0902,0
19220,38.46,-122.68,2.3929,5
2810,35.42,-119.02,1.4598,3
8949,34.02,-118.46,6.0436,2
5492,33.97,-118.46,6.1726,2
15131,32.86,-116.92,2.3693,3
12710,38.59,-121.39,2.8,5
17500,34.43,-119.79,5.1615,1
13330,34.04,-117.66,4.7872,1
20631,39.33,-121.4,3.5179,5
574,37.77,-122.27,4.7695,0
8449,33.91,-118.35,2.7813,3
18482,37.09,-121.6,3.625,5
17998,37.28,-121.97,6.6437,0
9232,37.0,-120.09,3.4598,5
18519,36.97,-122.04,5.3972,0
16573,37.74,-121.42,3.15,5
3625,34.24,-118.43,3.7143,1
18460,37.26,-121.8,5.9053,0
17916,37.36,-121.99,3.2048,5
19625,37.33,-121.01,1.6214,5
8695,33.86,-118.34,5.259,1
6354,34.14,-117.96,2.5275,3
10514,33.52,-117.69,4.538,1
17097,37.46,-122.23,4.4167,0
848,37.58,-122.07,5.225,0
2248,36.82,-119.8,3.4542,5
5616,33.78,-118.26,1.9923,3
